"ft.idx","mz.precursor","rt","tissue03","tissue04","tissue05","tissue06","tissue07","tissue08","mz.product","int.product"
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,26.0125078271683,753
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,27.0208032697966,2331
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,29.0361890870902,3371
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,30.0314258104446,2333
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,37.0043560426493,430
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,37.9996715449564,536
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,38.0121813198915,506
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,39.0203097744107,12151
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,51.0198137232248,951
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,53.0353270086034,10018
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,55.0513631579647,429043
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,56.0466803014771,13033
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,57.0541404740518,59117.5
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,59.0462114038761,9339.5
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,65.0344856196924,2234.5
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,72.0778078406261,216562
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,77.0348798623748,3702.5
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,91.0501736852318,1453
38,119.04776883364,518.253,7837,8643,7442,7911,7365,6171,95.0438077586013,320
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,50.0118148685588,1695.5
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,51.0197722226058,9197
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,53.0353091579584,3557
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,65.0345520331014,2339.5
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,77.0349200707437,70421
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,79.0505516816218,851
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,80.0459218891307,1153.5
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,91.0506545196902,19277
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,93.0535170583787,528
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,93.0657356871763,2452
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,95.0451108148031,245.5
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,102.04227043151,3079.5
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,103.050152632014,47944
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,105.040377583364,1481
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,105.043218407762,962
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,105.054174364583,352
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,118.061224240091,1547
40,120.080061974217,434.612,464305,492434,503771,512267,469763,462227,119.070897883547,1041
41,120.100998683892,502.949,32765,33515,36403,39168,36810,36788,43.0150781593243,5716.5
41,120.100998683892,502.949,32765,33515,36403,39168,36810,36788,58.061972994107,57526
41,120.100998683892,502.949,32765,33515,36403,39168,36810,36788,59.0698058542545,24635.5
41,120.100998683892,502.949,32765,33515,36403,39168,36810,36788,61.0247581386679,908.5
41,120.100998683892,502.949,32765,33515,36403,39168,36810,36788,74.0925835054173,911
41,120.100998683892,502.949,32765,33515,36403,39168,36810,36788,102.086951010368,24775.5
41,120.100998683892,502.949,32765,33515,36403,39168,36810,36788,103.089991739807,1352
41,120.100998683892,502.949,32765,33515,36403,39168,36810,36788,120.097454563183,941
42,121.038277282277,303.55,2812,2307,2371,2553,2271,1696,93.0405987604617,585
43,122.080051017892,471.3325,27778,30023,29107,30045,26045,26755,28.0157732747757,968
43,122.080051017892,471.3325,27778,30023,29107,30045,26045,26755,30.0310809346249,4683
43,122.080051017892,471.3325,27778,30023,29107,30045,26045,26755,31.0152811816815,634
43,122.080051017892,471.3325,27778,30023,29107,30045,26045,26755,39.0203052642475,3660
43,122.080051017892,471.3325,27778,30023,29107,30045,26045,26755,56.0459792698451,10505
43,122.080051017892,471.3325,27778,30023,29107,30045,26045,26755,57.0299831839025,9212.5
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,26.0124879547027,673
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,27.0208199379604,2464
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,29.0361890870902,3205
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,30.0317499236388,2333
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,37.0044214731727,786
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,38.000047248584,536
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,38.0121813198915,506
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,39.0203271421513,12257.5
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,43.0384377594927,777
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,51.0198137232248,907.5
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,53.0353270086034,10018
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,55.0513698028666,429043
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,56.0466803014771,13033
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,57.0541473606962,59117.5
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,59.0462348120256,9575
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,65.0344843250983,1904
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,72.0778012861568,213444.5
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,77.0348942874261,3632.5
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,91.0503596264126,1494
44,123.042425625714,518.253,13449,14258,12703,12332,12670,13166,95.0444271221562,318.5
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,27.0205353553919,1150
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,29.0112380018921,972
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,44.0101734921416,4926
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,50.0118491197926,1439
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,51.0198047478029,10049
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,52.0146676823018,4529.5
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,53.0353536721457,116695
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,68.0460332313104,3643.5
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,70.0240619072163,480
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,78.0305510420718,276016
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,80.0459082106343,909895
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,80.4480242404481,509
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,80.4518948627103,827
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,80.4750822813013,444
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,80.5204316484149,238
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,95.0561289052591,3248
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,96.0405836318521,17132
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,97.0440774386654,814
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,105.040589882578,3926
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,106.024816245066,12487.5
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,107.026764616404,664
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,107.029705661164,884
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,122.66912149855,341.5
45,123.054287945249,104.153,489273,556310,479683,536670,561867,540281,123.051671911684,99881
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,26.0125340186326,374.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,27.0208378407081,1692
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,29.0112248024015,1314
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,31.9867956498534,429.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,37.9992519720888,392
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,44.0101806788653,10113.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,49.0049926273566,339
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,50.0118462651121,3298
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,51.0198279880778,21544.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,52.0146726953294,8117
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,52.0272424732387,1644.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,53.0353863153178,268976.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,54.0382529080855,7567
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,68.0460751906564,6677
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,70.0251777556673,933
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,71.0573481339749,604
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,78.0305756376363,692476.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,78.4065076503717,229
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,78.4537323661532,270
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,78.4568205980398,251.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,79.0351054156098,24233.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,80.0459478878992,1465492.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,80.4141073132269,2825
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,80.4254899583153,1430.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,80.4531148377832,4017.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,81.0481744199162,60694
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,95.0561227986758,5206.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,96.0406147874064,38292
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,97.0434323279474,2129.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,105.040624557602,7453.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,106.024930033844,27266
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,107.028331953922,1714.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,121.036317414836,339.5
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,122.669417050313,747
46,123.054379933209,82.7335,1052525,1059282,1081700,1064855,1068993,1008038,123.051744672729,230361
47,123.054076259168,544.7685,16799,18357,16888,16513,16003,14236,54.0308234615583,985
47,123.054076259168,544.7685,16799,18357,16888,16513,16003,14236,81.0410703737139,3114.5
47,123.054076259168,544.7685,16799,18357,16888,16513,16003,14236,95.0553419399571,739.5
48,123.090534330045,242.866,53222,60713,59188,60522,60558,60608,53.0353171401459,1451
48,123.090534330045,242.866,53222,60713,59188,60522,60558,60608,79.0374883365739,19600.5
48,123.090534330045,242.866,53222,60713,59188,60522,60558,60608,80.0457657298801,12092
48,123.090534330045,242.866,53222,60713,59188,60522,60558,60608,106.728018492673,212
48,123.090534330045,242.866,53222,60713,59188,60522,60558,60608,107.056186213277,55235.5
48,123.090534330045,242.866,53222,60713,59188,60522,60558,60608,108.063872582921,15602
48,123.090534330045,242.866,53222,60713,59188,60522,60558,60608,123.087389824002,42855.5
49,124.037757493268,368.319,6844,7414,7887,6996,6620,5999,51.0197781451835,478
49,124.037757493268,368.319,6844,7414,7887,6996,6620,5999,53.0353681300215,1765.5
49,124.037757493268,368.319,6844,7414,7887,6996,6620,5999,78.03051200626,6216
49,124.037757493268,368.319,6844,7414,7887,6996,6620,5999,79.0375423112805,309.5
49,124.037757493268,368.319,6844,7414,7887,6996,6620,5999,80.045851312227,7095
49,124.037757493268,368.319,6844,7414,7887,6996,6620,5999,124.032354758393,1734
49,124.037757493268,368.319,6844,7414,7887,6996,6620,5999,124.035625329032,2163
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,27.020859488199,244.5
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,28.0157787516192,2886
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,29.0112061163618,2307
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,30.031775008011,14991
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,31.9866254777145,511
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,42.0311337438874,8650.5
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,43.0379986452545,702.5
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,44.0471025677155,273787
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,45.0303928771933,3846
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,45.0500697790655,4212.5
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,64.9655012495318,7880
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,66.9615079790569,297
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,78.9807007564507,2794.5
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,80.9598168096869,1465
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,96.9914319115298,1022
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,108.007121128126,10770
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,108.991288544417,1166.5
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,110.003399547315,450.5
50,126.020708837665,508.049,521610,529210,579817,530283,524818,489724,126.017359958391,10185
53,126.101056544992,577.918,5922,6363,6241,6073,6463,5814,41.0357544910334,2898
53,126.101056544992,577.918,5922,6363,6241,6073,6463,5814,67.0384444969065,1680
53,126.101056544992,577.918,5922,6363,6241,6073,6463,5814,68.0461034333201,4693
53,126.101056544992,577.918,5922,6363,6241,6073,6463,5814,96.0633025386452,579
53,126.101056544992,577.918,5922,6363,6241,6073,6463,5814,97.0717051339482,626
53,126.101056544992,577.918,5922,6363,6241,6073,6463,5814,109.072186500501,4238.5
54,127.0485492335,563.1245,27248,26231,27913,27092,23461,24993,52.0146276404854,943
54,127.0485492335,563.1245,27248,26231,27913,27092,23461,24993,54.0309222645227,13587.5
54,127.0485492335,563.1245,27248,26231,27913,27092,23461,24993,55.0337210900541,276
54,127.0485492335,563.1245,27248,26231,27913,27092,23461,24993,81.0415739375438,114442
55,127.109899696399,61.83,13337,11110,12358,14141,12646,13713,45.0303921907571,1476
55,127.109899696399,61.83,13337,11110,12358,14141,12646,13713,75.0216458834976,285
55,127.109899696399,61.83,13337,11110,12358,14141,12646,13713,120.048940457017,598.5
56,128.068788187215,316.3015,7655,7718,7854,8206,7307,7322,70.0616464141412,1858
58,128.952486129902,595.7625,296769,298003,277983,296131,282704,283699,61.9705995423534,9407
58,128.952486129902,595.7625,296769,298003,277983,296131,282704,283699,62.9784702563513,7965
58,128.952486129902,595.7625,296769,298003,277983,296131,282704,283699,84.9599262702147,11470.5
59,129.065164654373,632.4865,277950,270999,248956,261661,254545,273174,28.0157372019302,674.5
59,129.065164654373,632.4865,277950,270999,248956,261661,254545,273174,29.0108815256345,428
59,129.065164654373,632.4865,277950,270999,248956,261661,254545,273174,39.020313288223,5012.5
59,129.065164654373,632.4865,277950,270999,248956,261661,254545,273174,42.0311138150005,6617.5
